datetime,value
5/30/2016 22:00,647668.1
5/31/2016 22:00,660445.3
6/1/2016 22:00,654374.8
6/2/2016 22:00,658246.5
6/3/2016 22:00,592322.8
6/4/2016 22:00,544070.4
6/5/2016 22:00,659243.2
6/6/2016 22:00,695374.7
6/7/2016 22:00,687482
6/8/2016 22:00,686885.5
6/9/2016 22:00,682426.1
6/10/2016 22:00,603956.8
6/11/2016 22:00,568076.6
6/12/2016 22:00,689131.9
6/13/2016 22:00,697741.9
6/14/2016 22:00,681854
6/15/2016 22:00,681484.9
6/16/2016 22:00,659665.6
6/17/2016 22:00,602016.6
6/18/2016 22:00,559080.2
6/19/2016 22:00,670949.9
6/20/2016 22:00,696554.2
6/21/2016 22:00,689820.1
6/22/2016 22:00,690933.9
6/23/2016 22:00,645818.8
6/24/2016 22:00,619272.1
6/25/2016 22:00,577016
6/26/2016 22:00,691437.6
6/27/2016 22:00,702766.8
6/28/2016 22:00,711079.3
6/29/2016 22:00,710374.4
6/30/2016 22:00,718928.1
7/1/2016 22:00,637595.6
7/2/2016 22:00,593882.2
7/3/2016 22:00,718569.2
7/4/2016 22:00,739604.8
7/5/2016 22:00,735179.6
7/6/2016 22:00,725622.8
7/7/2016 22:00,722114
7/8/2016 22:00,652718.9
7/9/2016 22:00,609931.1
7/10/2016 22:00,739299.1
7/11/2016 22:00,750329.9
7/12/2016 22:00,741791.4
7/13/2016 22:00,724493.2
7/14/2016 22:00,712319.2
7/15/2016 22:00,639763.2
7/16/2016 22:00,596028.3
7/17/2016 22:00,734800.3
7/18/2016 22:00,764538.5
7/19/2016 22:00,755391.2
7/20/2016 22:00,745564.4
7/21/2016 22:00,729484.1
7/22/2016 22:00,641399.7
7/23/2016 22:00,589276.9
7/24/2016 22:00,687763.2
7/25/2016 22:00,740220.8
7/26/2016 22:00,747722.3
7/27/2016 22:00,750674.3
7/28/2016 22:00,743945.4
7/29/2016 22:00,656899.8
7/30/2016 22:00,596852
7/31/2016 22:00,716833
8/1/2016 22:00,718965
8/2/2016 22:00,727865
8/3/2016 22:00,739024.8
8/4/2016 22:00,720490
8/5/2016 22:00,640293.3
8/6/2016 22:00,592550.8
8/7/2016 22:00,686783.1
8/8/2016 22:00,696206.1
8/9/2016 22:00,691235.5
8/10/2016 22:00,679698.6
8/11/2016 22:00,662809.5
8/12/2016 22:00,620113.8
8/13/2016 22:00,565421.2
8/14/2016 22:00,558208.7
8/15/2016 22:00,663381.6
8/16/2016 22:00,689972
8/17/2016 22:00,693443.1
8/18/2016 22:00,683463.5
8/19/2016 22:00,628054.9
8/20/2016 22:00,581211.3
8/21/2016 22:00,688955
8/22/2016 22:00,710690.3
8/23/2016 22:00,719547.2
8/24/2016 22:00,717552
8/25/2016 22:00,708847
8/26/2016 22:00,646161.7
8/27/2016 22:00,593793.3
8/28/2016 22:00,711189.4
8/29/2016 22:00,726330.1
8/30/2016 22:00,728272.9
8/31/2016 22:00,715188.5
9/1/2016 22:00,719726.5
9/2/2016 22:00,654525.4
9/3/2016 22:00,611917.5
9/4/2016 22:00,729302
9/5/2016 22:00,757780.8
9/6/2016 22:00,772390.1
9/7/2016 22:00,744049.6
9/8/2016 22:00,733152.3
9/9/2016 22:00,655254.4
9/10/2016 22:00,601746
9/11/2016 22:00,712336.9
9/12/2016 22:00,729174.8
9/13/2016 22:00,714639.5
9/14/2016 22:00,698113.5
9/15/2016 22:00,679724.9
9/16/2016 22:00,612316.9
9/17/2016 22:00,555668.3
9/18/2016 22:00,669558.4
9/19/2016 22:00,684652.8
9/20/2016 22:00,680555.6
9/21/2016 22:00,688327.3
9/22/2016 22:00,680918.6
9/23/2016 22:00,608114.6
9/24/2016 22:00,549815.1
9/25/2016 22:00,673303.5
9/26/2016 22:00,692976.1
9/27/2016 22:00,692240.9
9/28/2016 22:00,686462.3
9/29/2016 22:00,675091.6
9/30/2016 22:00,604114.3
10/1/2016 22:00,551413.4
10/2/2016 22:00,669879
10/3/2016 22:00,694330.1
10/4/2016 22:00,688936.6
10/5/2016 22:00,681249.8
10/6/2016 22:00,662524
10/7/2016 22:00,606589.9
10/8/2016 22:00,556030.5
10/9/2016 22:00,663191.6
10/10/2016 22:00,669833.3
10/11/2016 22:00,554086.9
10/12/2016 22:00,642576.6
10/13/2016 22:00,653814.4
10/14/2016 22:00,594784.1
10/15/2016 22:00,542149.6
10/16/2016 22:00,651202
10/17/2016 22:00,656135.8
10/18/2016 22:00,648993.5
10/19/2016 22:00,646353.4
10/20/2016 22:00,636131.4
10/21/2016 22:00,577021.9
10/22/2016 22:00,539147.3
10/23/2016 22:00,650970.9
10/24/2016 22:00,651797.8
10/25/2016 22:00,650455.3
10/26/2016 22:00,651681.9
10/27/2016 22:00,643635.5
10/28/2016 22:00,583670.7
10/29/2016 22:00,560807.1
10/30/2016 23:00,598484.6
10/31/2016 23:00,537156.8
11/1/2016 23:00,645236.8
11/2/2016 23:00,663663.2
11/3/2016 23:00,656195.7
11/4/2016 23:00,603647
11/5/2016 23:00,570680.1
11/6/2016 23:00,690449
11/7/2016 23:00,707629.5
11/8/2016 23:00,679760.1
11/9/2016 23:00,689722.5
11/10/2016 23:00,687157.7
11/11/2016 23:00,615695.3
11/12/2016 23:00,568754.1
11/13/2016 23:00,690186.9
11/14/2016 23:00,694857.8
11/15/2016 23:00,686476.4
11/16/2016 23:00,689229.8
11/17/2016 23:00,694576.4
11/18/2016 23:00,629158.1
11/19/2016 23:00,581996.2
11/20/2016 23:00,692061.1
11/21/2016 23:00,707962.8
11/22/2016 23:00,721635.8
11/23/2016 23:00,718903.4
11/24/2016 23:00,723169.6
11/25/2016 23:00,630810.5
11/26/2016 23:00,593112.7
11/27/2016 23:00,695355.2
11/28/2016 23:00,721713.8
11/29/2016 23:00,720620.1
11/30/2016 23:00,730271.7
12/1/2016 23:00,727616.8
12/2/2016 23:00,658900.2
12/3/2016 23:00,609571.2
12/4/2016 23:00,672271.1
12/5/2016 23:00,616128.6
12/6/2016 23:00,678405.4
12/7/2016 23:00,616180.8
12/8/2016 23:00,664592.4
12/9/2016 23:00,641020.1
12/10/2016 23:00,610213.6
12/11/2016 23:00,724225.9
12/12/2016 23:00,744934.1
12/13/2016 23:00,744531.9
12/14/2016 23:00,747690.5
12/15/2016 23:00,750837.3
12/16/2016 23:00,663207.9
12/17/2016 23:00,629691
12/18/2016 23:00,745642.2
12/19/2016 23:00,744723.4
12/20/2016 23:00,743213.7
12/21/2016 23:00,741295.7
12/22/2016 23:00,717462.3
12/23/2016 23:00,611915.4
12/24/2016 23:00,537262.4
12/25/2016 23:00,611925.3
12/26/2016 23:00,683360.6
12/27/2016 23:00,676507.9
12/28/2016 23:00,669733
12/29/2016 23:00,674075.3
12/30/2016 23:00,599110.9
12/31/2016 23:00,532073.8
1/1/2017 23:00,664443.5
1/2/2017 23:00,703199.1
1/3/2017 23:00,721913.2
1/4/2017 23:00,712200
1/5/2017 23:00,618795.4
1/6/2017 23:00,660743
1/7/2017 23:00,640220.1
1/8/2017 23:00,741871.3
1/9/2017 23:00,764320.9
1/10/2017 23:00,777147.6
1/11/2017 23:00,771633.6
1/12/2017 23:00,770318
1/13/2017 23:00,691541.8
1/14/2017 23:00,654605.2
1/15/2017 23:00,768165.9
1/16/2017 23:00,788812
1/17/2017 23:00,799878.2
1/18/2017 23:00,786716.4
1/19/2017 23:00,790204.2
1/20/2017 23:00,702500.2
1/21/2017 23:00,671812
1/22/2017 23:00,780239.5
1/23/2017 23:00,788790.7
1/24/2017 23:00,785222.1
1/25/2017 23:00,800656.9
1/26/2017 23:00,776728.6
1/27/2017 23:00,708357.9
1/28/2017 23:00,657871.9
1/29/2017 23:00,764194
1/30/2017 23:00,752955.3
1/31/2017 23:00,771068
2/1/2017 23:00,759337.6
2/2/2017 23:00,743849.2
2/3/2017 23:00,673146.7
2/4/2017 23:00,631506.9
2/5/2017 23:00,730962.1
2/6/2017 23:00,721411.3
2/7/2017 23:00,744522.9
2/8/2017 23:00,738554.2
2/9/2017 23:00,747395.7
2/10/2017 23:00,672448.9
2/11/2017 23:00,636818.7
2/12/2017 23:00,732403.9
2/13/2017 23:00,737511.5
2/14/2017 23:00,751947.4
2/15/2017 23:00,741943.8
2/16/2017 23:00,738881.1
2/17/2017 23:00,672535
2/18/2017 23:00,614890.7
2/19/2017 23:00,719075
2/20/2017 23:00,724462.8
2/21/2017 23:00,719154.3
2/22/2017 23:00,713892.9
2/23/2017 23:00,724984.9
2/24/2017 23:00,661468.8
2/25/2017 23:00,610412.5
2/26/2017 23:00,692991.1
2/27/2017 23:00,688978.7
2/28/2017 23:00,714800.2
3/1/2017 23:00,713309.2
3/2/2017 23:00,705553
3/3/2017 23:00,634148.9
3/4/2017 23:00,600619.9
3/5/2017 23:00,686976.8
3/6/2017 23:00,716510.9
3/7/2017 23:00,690158.9
3/8/2017 23:00,685165.5
3/9/2017 23:00,670216.8
3/10/2017 23:00,608082.5
3/11/2017 23:00,571610.8
3/12/2017 23:00,695136.5
3/13/2017 23:00,705554.6
3/14/2017 23:00,694995.2
3/15/2017 23:00,684782.1
3/16/2017 23:00,667684.3
3/17/2017 23:00,605921.4
3/18/2017 23:00,555700
3/19/2017 23:00,652511.4
3/20/2017 23:00,676110.7
3/21/2017 23:00,684732.9
3/22/2017 23:00,688266.7
3/23/2017 23:00,693098.9
3/24/2017 23:00,633329.3
3/25/2017 23:00,568289.4
3/26/2017 22:00,686012
3/27/2017 22:00,691112
3/28/2017 22:00,691832.7
3/29/2017 22:00,676640.2
3/30/2017 22:00,673261.8
3/31/2017 22:00,614514.5
4/1/2017 22:00,571534.9
4/2/2017 22:00,664786.6
4/3/2017 22:00,680491.6
4/4/2017 22:00,678039.7
4/5/2017 22:00,671725.4
4/6/2017 22:00,662547.4
4/7/2017 22:00,589980.1
4/8/2017 22:00,554518.2
4/9/2017 22:00,634222.5
4/10/2017 22:00,649822.4
4/11/2017 22:00,644449.6
4/12/2017 22:00,576803.7
4/13/2017 22:00,510112.5
4/14/2017 22:00,533623.9
4/15/2017 22:00,517184.4
4/16/2017 22:00,569019.3
4/17/2017 22:00,646407
4/18/2017 22:00,669579.4
4/19/2017 22:00,667712.8
4/20/2017 22:00,671674.4
4/21/2017 22:00,610487.6
4/22/2017 22:00,564223.1
4/23/2017 22:00,646514
4/24/2017 22:00,686450.4
4/25/2017 22:00,679786.4
4/26/2017 22:00,672770
4/27/2017 22:00,687484.1
4/28/2017 22:00,605713.3
4/29/2017 22:00,556684.3
4/30/2017 22:00,532509.6
5/1/2017 22:00,634331.1
5/2/2017 22:00,663404.5
5/3/2017 22:00,676627.7
5/4/2017 22:00,667730.8
5/5/2017 22:00,581758.3
5/6/2017 22:00,529856.9
5/7/2017 22:00,645188.2
5/8/2017 22:00,673754.1
5/9/2017 22:00,674458.7
5/10/2017 22:00,668924.1
5/11/2017 22:00,669612
5/12/2017 22:00,604855.6
5/13/2017 22:00,553062.3
5/14/2017 22:00,642400.9
5/15/2017 22:00,684842.7
5/16/2017 22:00,676397.1
5/17/2017 22:00,669563.8
5/18/2017 22:00,658800.3
5/19/2017 22:00,599189.3
5/20/2017 22:00,542269.2
5/21/2017 22:00,658346.8
5/22/2017 22:00,673660.6
5/23/2017 22:00,680048.6
5/24/2017 22:00,696054.5
5/25/2017 22:00,695441.5
5/26/2017 22:00,610198.2
5/27/2017 22:00,556727.7
5/28/2017 22:00,658130
5/29/2017 22:00,681169
5/30/2017 22:00,688717.5
5/31/2017 22:00,694200.4
6/1/2017 22:00,681617.2
6/2/2017 22:00,607012.4
6/3/2017 22:00,559223.8
6/4/2017 22:00,658002.1
6/5/2017 22:00,683240.3
6/6/2017 22:00,681546.4
6/7/2017 22:00,685700.1
6/8/2017 22:00,682544.1
6/9/2017 22:00,635863.8
6/10/2017 22:00,580309.1
6/11/2017 22:00,705554.6
6/12/2017 22:00,737308.2
6/13/2017 22:00,749655.2
6/14/2017 22:00,755500.2
6/15/2017 22:00,745448.4
6/16/2017 22:00,685000.6
6/17/2017 22:00,647031.1
6/18/2017 22:00,761749.9
6/19/2017 22:00,789826.4
6/20/2017 22:00,803610.5
6/21/2017 22:00,800396.6
6/22/2017 22:00,764282.2
6/23/2017 22:00,685571.4
6/24/2017 22:00,631190.5
6/25/2017 22:00,746559.7
6/26/2017 22:00,758246.7
6/27/2017 22:00,740587.6
6/28/2017 22:00,720906.3
6/29/2017 22:00,691726.3
6/30/2017 22:00,628268.8
7/1/2017 22:00,581578.6
7/2/2017 22:00,707801.8
7/3/2017 22:00,739463.1
7/4/2017 22:00,730308.4
7/5/2017 22:00,730785.6
7/6/2017 22:00,729702.6
7/7/2017 22:00,649974.6
7/8/2017 22:00,599286.5
7/9/2017 22:00,725889.3
7/10/2017 22:00,748617.4
7/11/2017 22:00,757241.7
7/12/2017 22:00,771635.8
7/13/2017 22:00,781072.6
7/14/2017 22:00,701295.2
7/15/2017 22:00,643169.6
7/16/2017 22:00,772765.2
7/17/2017 22:00,798765.5
7/18/2017 22:00,785579.2
7/19/2017 22:00,761446.3
7/20/2017 22:00,740726
7/21/2017 22:00,665823.9
7/22/2017 22:00,611060.4
7/23/2017 22:00,721826
7/24/2017 22:00,722112.1
7/25/2017 22:00,740496.5
7/26/2017 22:00,766332.4
7/27/2017 22:00,753049.8
7/28/2017 22:00,682940.2
7/29/2017 22:00,626006.3
7/30/2017 22:00,727027.6
7/31/2017 22:00,740268
8/1/2017 22:00,745938.7
8/2/2017 22:00,756921.1
8/3/2017 22:00,757853.6
8/4/2017 22:00,684593.3
8/5/2017 22:00,620061.8
8/6/2017 22:00,717554.7
8/7/2017 22:00,715155.6
8/8/2017 22:00,711020.3
8/9/2017 22:00,688870.8
8/10/2017 22:00,668804.5
8/11/2017 22:00,617116.9
8/12/2017 22:00,583261.8
8/13/2017 22:00,651226.7
8/14/2017 22:00,596098
8/15/2017 22:00,683772
8/16/2017 22:00,705691.2
8/17/2017 22:00,719018.3
8/18/2017 22:00,647517.4
8/19/2017 22:00,605011.8
8/20/2017 22:00,732300.7
8/21/2017 22:00,752947.3
8/22/2017 22:00,732649.6
8/23/2017 22:00,735763.9
8/24/2017 22:00,733205.9
8/25/2017 22:00,664683.2
8/26/2017 22:00,612707.9
8/27/2017 22:00,720824.6
8/28/2017 22:00,734898.8
8/29/2017 22:00,718941.7
8/30/2017 22:00,700836.8
8/31/2017 22:00,678732.9
9/1/2017 22:00,615812.7
9/2/2017 22:00,565939.6
9/3/2017 22:00,682735.9
9/4/2017 22:00,703273.9
9/5/2017 22:00,703958.4
9/6/2017 22:00,705971.3
9/7/2017 22:00,692176.4
9/8/2017 22:00,621861
9/9/2017 22:00,571921.9
9/10/2017 22:00,670647.4
9/11/2017 22:00,704973.1
9/12/2017 22:00,696720.2
9/13/2017 22:00,692679.4
9/14/2017 22:00,672475.6
9/15/2017 22:00,597180.9
9/16/2017 22:00,545138.3
9/17/2017 22:00,662855.3
9/18/2017 22:00,680624
9/19/2017 22:00,682209.8
9/20/2017 22:00,683807
9/21/2017 22:00,677142.9
9/22/2017 22:00,603738.2
9/23/2017 22:00,559592.3
9/24/2017 22:00,670351.8
9/25/2017 22:00,685461.5
9/26/2017 22:00,689576.8
9/27/2017 22:00,686323.6
9/28/2017 22:00,679829.4
9/29/2017 22:00,599971.2
9/30/2017 22:00,546081.1
10/1/2017 22:00,653373.3
10/2/2017 22:00,669758.9
10/3/2017 22:00,679092.3
10/4/2017 22:00,676554.2
10/5/2017 22:00,670592.6
10/6/2017 22:00,594444.1
10/7/2017 22:00,552098
10/8/2017 22:00,640774.4
10/9/2017 22:00,664099.7
10/10/2017 22:00,676876.6
10/11/2017 22:00,561022.2
10/12/2017 22:00,620277.3
10/13/2017 22:00,598165.2
10/14/2017 22:00,566874.4
10/15/2017 22:00,660876.8
10/16/2017 22:00,670023.1
10/17/2017 22:00,670669.3
10/18/2017 22:00,664801.9
10/19/2017 22:00,656293.1
10/20/2017 22:00,592638.4
10/21/2017 22:00,537745.3
10/22/2017 22:00,645085.8
10/23/2017 22:00,665267.9
10/24/2017 22:00,666606
10/25/2017 22:00,660755.8
10/26/2017 22:00,658849.9
10/27/2017 22:00,574781.1
10/28/2017 22:00,558623.2
10/29/2017 23:00,641452
10/30/2017 23:00,647067.9
10/31/2017 23:00,544035.4
11/1/2017 23:00,647524.1
11/2/2017 23:00,672574
11/3/2017 23:00,593113.2
11/4/2017 23:00,550469.1
11/5/2017 23:00,671704
11/6/2017 23:00,687417.9
11/7/2017 23:00,694219.1
11/8/2017 23:00,683128.4
11/9/2017 23:00,696394.4
11/10/2017 23:00,615850
11/11/2017 23:00,584795.3
11/12/2017 23:00,690133.9
11/13/2017 23:00,704526.8
11/14/2017 23:00,704466.2
11/15/2017 23:00,704365
11/16/2017 23:00,705692.7
11/17/2017 23:00,643010.8
11/18/2017 23:00,598748.9
11/19/2017 23:00,702496.2
11/20/2017 23:00,732835.2
11/21/2017 23:00,728245.9
11/22/2017 23:00,725487.2
11/23/2017 23:00,712611.1
11/24/2017 23:00,647453.5
11/25/2017 23:00,621089.1
11/26/2017 23:00,731091.3
11/27/2017 23:00,756168
11/28/2017 23:00,762465.6
11/29/2017 23:00,772623.7
11/30/2017 23:00,778219.1
12/1/2017 23:00,696184.5
12/2/2017 23:00,659613.9
12/3/2017 23:00,758495.9
12/4/2017 23:00,777338.2
12/5/2017 23:00,683994.9
12/6/2017 23:00,741868.4
12/7/2017 23:00,674579.5
12/8/2017 23:00,703990
12/9/2017 23:00,648484.5
12/10/2017 23:00,742339.3
12/11/2017 23:00,796947
12/12/2017 23:00,807007.3
12/13/2017 23:00,787034.4
12/14/2017 23:00,771736.7
12/15/2017 23:00,698643.8
12/16/2017 23:00,641433.2
12/17/2017 23:00,767112.6
12/18/2017 23:00,782395.3
12/19/2017 23:00,792756.9
12/20/2017 23:00,775503.3
12/21/2017 23:00,737860.2
12/22/2017 23:00,642811.4
12/23/2017 23:00,587341.7
12/24/2017 23:00,543712.3
12/25/2017 23:00,642924.4
12/26/2017 23:00,688566.8
12/27/2017 23:00,690282
12/28/2017 23:00,661642.7
12/29/2017 23:00,610071.5
12/30/2017 23:00,579044.6
12/31/2017 23:00,546621.3
1/1/2018 23:00,683997.3
1/2/2018 23:00,711027.7
1/3/2018 23:00,714192.8
1/4/2018 23:00,698907.5
1/5/2018 23:00,607608.4
1/6/2018 23:00,628919.6
1/7/2018 23:00,764937.2
1/8/2018 23:00,787814.4
1/9/2018 23:00,787603.1
1/10/2018 23:00,782643.4
1/11/2018 23:00,790814
1/12/2018 23:00,697341.9
1/13/2018 23:00,656981.1
1/14/2018 23:00,780560.2
1/15/2018 23:00,774813.9
1/16/2018 23:00,769880.4
1/17/2018 23:00,766342.4
1/18/2018 23:00,766524.4
1/19/2018 23:00,675737.2
1/20/2018 23:00,627681.6
1/21/2018 23:00,740394.2
1/22/2018 23:00,752021.7
1/23/2018 23:00,749607.8
1/24/2018 23:00,758256.2
1/25/2018 23:00,763638.9
1/26/2018 23:00,684098.7
1/27/2018 23:00,640199.2
1/28/2018 23:00,748686.4
1/29/2018 23:00,755205.7
1/30/2018 23:00,759331.2
1/31/2018 23:00,758744.6
2/1/2018 23:00,757150.4
2/2/2018 23:00,687186.9
2/3/2018 23:00,666235
2/4/2018 23:00,781783.7
2/5/2018 23:00,795801.7
2/6/2018 23:00,817591.5
2/7/2018 23:00,826559.5
2/8/2018 23:00,806692.7
2/9/2018 23:00,713105.6
2/10/2018 23:00,657465.5
2/11/2018 23:00,768592.2
2/12/2018 23:00,786847
2/13/2018 23:00,774020.9
2/14/2018 23:00,762286.1
2/15/2018 23:00,744832.6
2/16/2018 23:00,667132.1
2/17/2018 23:00,625412.1
2/18/2018 23:00,735183.1
2/19/2018 23:00,752104.9
2/20/2018 23:00,747564
2/21/2018 23:00,766464.6
2/22/2018 23:00,764558
2/23/2018 23:00,686867.1
2/24/2018 23:00,636464.3
2/25/2018 23:00,748056.8
2/26/2018 23:00,756225.2
2/27/2018 23:00,742063
2/28/2018 23:00,746079
3/1/2018 23:00,739004.5
3/2/2018 23:00,662478.5
3/3/2018 23:00,621166.3
3/4/2018 23:00,722001
3/5/2018 23:00,738534.4
3/6/2018 23:00,743962.7
3/7/2018 23:00,742454.8
3/8/2018 23:00,729920.4
3/9/2018 23:00,642326.1
3/10/2018 23:00,611931.8
3/11/2018 23:00,712628.4
3/12/2018 23:00,715069
3/13/2018 23:00,734138.5
3/14/2018 23:00,733746.1
3/15/2018 23:00,730391.4
3/16/2018 23:00,664958.7
3/17/2018 23:00,623694.5
3/18/2018 23:00,719969.6
3/19/2018 23:00,757420
3/20/2018 23:00,753610.4
3/21/2018 23:00,743100
3/22/2018 23:00,743052.6
3/23/2018 23:00,675804.5
3/24/2018 23:00,592981.5
3/25/2018 22:00,705453.1
3/26/2018 22:00,707227.8
3/27/2018 22:00,688760
3/28/2018 22:00,610612.1
3/29/2018 22:00,578852.2
3/30/2018 22:00,603691.8
3/31/2018 22:00,542557.9
4/1/2018 22:00,635489.7
4/2/2018 22:00,699155.9
4/3/2018 22:00,707858.2
4/4/2018 22:00,687919.1
4/5/2018 22:00,684167.5
4/6/2018 22:00,620501.9
4/7/2018 22:00,588175.4
4/8/2018 22:00,674785.3
4/9/2018 22:00,709924.7
4/10/2018 22:00,715492.1
4/11/2018 22:00,702668.9
4/12/2018 22:00,688495.4
4/13/2018 22:00,632725.4
4/14/2018 22:00,583564.2
4/15/2018 22:00,659727.8
4/16/2018 22:00,672903.8
4/17/2018 22:00,668839.9
4/18/2018 22:00,668168.9
4/19/2018 22:00,670563.3
4/20/2018 22:00,596945
4/21/2018 22:00,554582.5
4/22/2018 22:00,627278.6
4/23/2018 22:00,654452.6
4/24/2018 22:00,655109.5
4/25/2018 22:00,647333.5
4/26/2018 22:00,646991.9
4/27/2018 22:00,594402.9
4/28/2018 22:00,570723.3
4/29/2018 22:00,611200.9
4/30/2018 22:00,562351.7
5/1/2018 22:00,632883.2
5/2/2018 22:00,668521.5
5/3/2018 22:00,665197.1
5/4/2018 22:00,596192.2
5/5/2018 22:00,543476.9
5/6/2018 22:00,620756.9
5/7/2018 22:00,644179.4
5/8/2018 22:00,653508.7
5/9/2018 22:00,659560.7
5/10/2018 22:00,644632.9
5/11/2018 22:00,599959.4
5/12/2018 22:00,553100.3
5/13/2018 22:00,636038.4
5/14/2018 22:00,644794.9
5/15/2018 22:00,658741.9
5/16/2018 22:00,654694.4
5/17/2018 22:00,660671.8
5/18/2018 22:00,592393.4
5/19/2018 22:00,537817
5/20/2018 22:00,626483.5
5/21/2018 22:00,647879.1
5/22/2018 22:00,662885.7
5/23/2018 22:00,665091.2
5/24/2018 22:00,668553
5/25/2018 22:00,588711.7
5/26/2018 22:00,538444.8
5/27/2018 22:00,633780
5/28/2018 22:00,644807.6
5/29/2018 22:00,657728.3
5/30/2018 22:00,645222.4
5/31/2018 22:00,650281.6
6/1/2018 22:00,587691.1
6/2/2018 22:00,540864.9
6/3/2018 22:00,637203.7
6/4/2018 22:00,655295.3
6/5/2018 22:00,661636.8
6/6/2018 22:00,660310
6/7/2018 22:00,645744.3
6/8/2018 22:00,581813.9
6/9/2018 22:00,533597
6/10/2018 22:00,633207.7
6/11/2018 22:00,658123.3
6/12/2018 22:00,663731.3
6/13/2018 22:00,646784.6
6/14/2018 22:00,656109.3
6/15/2018 22:00,598019.5
6/16/2018 22:00,564281.6
6/17/2018 22:00,663046.7
6/18/2018 22:00,678224.6
6/19/2018 22:00,696612.5
6/20/2018 22:00,706847.7
6/21/2018 22:00,707139.7
6/22/2018 22:00,635081.1
6/23/2018 22:00,583241.1
6/24/2018 22:00,686881.7
6/25/2018 22:00,703395.9
6/26/2018 22:00,702092.5
6/27/2018 22:00,694717.6
6/28/2018 22:00,687086.5
6/29/2018 22:00,633771.1
6/30/2018 22:00,580689.9
7/1/2018 22:00,679075.5
7/2/2018 22:00,694543.4
7/3/2018 22:00,699103.2
7/4/2018 22:00,695570.8
7/5/2018 22:00,688217.3
7/6/2018 22:00,639401.9
7/7/2018 22:00,595280.7
7/8/2018 22:00,711572.1
7/9/2018 22:00,733411.1
7/10/2018 22:00,740821.4
7/11/2018 22:00,742076.4
7/12/2018 22:00,730947.9
7/13/2018 22:00,647241.3
7/14/2018 22:00,589390.2
7/15/2018 22:00,698487.5
7/16/2018 22:00,715700.6
7/17/2018 22:00,734104.8
7/18/2018 22:00,725915.8
7/19/2018 22:00,734920.4
7/20/2018 22:00,641827
7/21/2018 22:00,592285.5
7/22/2018 22:00,700401.2
7/23/2018 22:00,725940.6
7/24/2018 22:00,720887.1
7/25/2018 22:00,730892.6
7/26/2018 22:00,729117.4
7/27/2018 22:00,647052.2
7/28/2018 22:00,597653.8
7/29/2018 22:00,694648
7/30/2018 22:00,708319.1
7/31/2018 22:00,730679.5
8/1/2018 22:00,751115
8/2/2018 22:00,756928.1
8/3/2018 22:00,703015.8
8/4/2018 22:00,643572.7
8/5/2018 22:00,735319.4
8/6/2018 22:00,732759.5
8/7/2018 22:00,713707
8/8/2018 22:00,697596.5
8/9/2018 22:00,680054.9
8/10/2018 22:00,625144.9
8/11/2018 22:00,582802.2
8/12/2018 22:00,658113.1
8/13/2018 22:00,656758.1
8/14/2018 22:00,584316.7
8/15/2018 22:00,643177
8/16/2018 22:00,660961.4
8/17/2018 22:00,612521.2
8/18/2018 22:00,578080.3
8/19/2018 22:00,675969.7
8/20/2018 22:00,682595
8/21/2018 22:00,682912.4
8/22/2018 22:00,683895.8
8/23/2018 22:00,684188.3
8/24/2018 22:00,630582.3
8/25/2018 22:00,571056.6
8/26/2018 22:00,681442.9
8/27/2018 22:00,698881.9
8/28/2018 22:00,710736.2
8/29/2018 22:00,699120.9
8/30/2018 22:00,712272.3
8/31/2018 22:00,632017.7
9/1/2018 22:00,581731
9/2/2018 22:00,698899
9/3/2018 22:00,721238.5
9/4/2018 22:00,710548
9/5/2018 22:00,703729.6
9/6/2018 22:00,687414.9
9/7/2018 22:00,605378.3
9/8/2018 22:00,569380
9/9/2018 22:00,661366.4
9/10/2018 22:00,676922
9/11/2018 22:00,691787.3
9/12/2018 22:00,695221.8
9/13/2018 22:00,693740.8
9/14/2018 22:00,621284.2
9/15/2018 22:00,575804.5
9/16/2018 22:00,674157.1
9/17/2018 22:00,688724.7
9/18/2018 22:00,695629.5
9/19/2018 22:00,696589.8
9/20/2018 22:00,695325
9/21/2018 22:00,626742
9/22/2018 22:00,587777.7
9/23/2018 22:00,684450.2
9/24/2018 22:00,701621.7
9/25/2018 22:00,718526.2
9/26/2018 22:00,702468.4
9/27/2018 22:00,694770.1
9/28/2018 22:00,620415.8
9/29/2018 22:00,570379
9/30/2018 22:00,665672
10/1/2018 22:00,676136.6
10/2/2018 22:00,674916.1
10/3/2018 22:00,661085.5
10/4/2018 22:00,666207.1
10/5/2018 22:00,593270.4
10/6/2018 22:00,540944.3
10/7/2018 22:00,643035
10/8/2018 22:00,655582.1
10/9/2018 22:00,656438.8
10/10/2018 22:00,641320.1
10/11/2018 22:00,556220
10/12/2018 22:00,579325.1
10/13/2018 22:00,549961.5
10/14/2018 22:00,633007.8
10/15/2018 22:00,638313.8
10/16/2018 22:00,636651.8
10/17/2018 22:00,648894
10/18/2018 22:00,639105.1
10/19/2018 22:00,583598.9
10/20/2018 22:00,540806.7
10/21/2018 22:00,641755.8
10/22/2018 22:00,660053.5
10/23/2018 22:00,648707.1
10/24/2018 22:00,652249.8
10/25/2018 22:00,640731.3
10/26/2018 22:00,581722.4
10/27/2018 22:00,578753
10/28/2018 23:00,668660.9
10/29/2018 23:00,676119.8
10/30/2018 23:00,676231.7
10/31/2018 23:00,571942.2
11/1/2018 23:00,627860.2
